,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均
212,212,2010/04/11,2阪神6,晴,10.0,桜花賞(G1),,18.0,1.0,1,11.9,5.0,4,佐藤哲三,55.0,芝1600,良,-7.0,1:33.5,0.2,105.0,10-8,35.6-34.4,34.0,454(+4),,,アパパネ,1300.0,17,5968.8,994.8000000000001,0.55,91.0
213,213,2010/05/02,2東京4,晴,11.0,スイートピーS(OP),,15.0,6.0,11,7.6,4.0,2,後藤浩輝,54.0,芝1800,良,-11.0,1:48.5,0.0,83.0,1-1-1,36.2-34.5,34.5,468(0),,,トレノエンジェル,769.8,18,2855.3999999999996,285.53999999999996,0.7599999999999999,80.8
214,214,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,5.0,9,1.2,1.0,1,安藤勝己,55.0,芝1600,良,4.0,1:34.0,-0.1,114.0,16-16,34.9-34.9,33.3,454(+4),,出遅れ,(レッドディザイア),11823.9,1,35173.5,5862.25,-0.15000000000000002,99.33333333333333
215,215,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18.0,8.0,18,14.4,2.0,2,四位洋文,55.0,芝1600,良,4.0,1:34.1,0.1,111.0,12-12,34.9-34.9,33.7,478(+2),,,ブエナビスタ,4435.4,2,11820.599999999999,2955.1499999999996,0.025,101.25
216,216,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,7.0,15,25.2,5.0,3,福永祐一,55.0,芝1600,良,4.0,1:34.3,0.3,110.0,14-14,34.9-34.9,33.8,456(-4),,,ブエナビスタ,2617.7,3,11385.400000000001,1423.1750000000002,0.26249999999999996,92.125
217,217,2009/05/03,2東京4,晴,11.0,スイートピーS(OP),,18,7.0,13,1.9,1.0,1,藤田伸二,54.0,芝1800,良,-8.0,1:48.2,-0.2,90.0,6-9-8,35.2-34.5,33.8,446(0),,,(サクラローズマリー),1944.1,4,6184.5,1030.75,0.10000000000000002,92.5
218,218,2009/04/26,2東京2,晴,11.0,サンスポ賞フローラS(G2),,18,8.0,16,4.2,2.0,1,内田博幸,54.0,芝2000,良,7.0,2:02.2,-0.3,95.0,4-3-3,36.0-36.3,35.8,484(+4),,,(ワイドサファイア),5331.6,5,14267.1,1297.009090909091,0.23636363636363636,85.54545454545455
219,219,2009/04/12,2阪神6,晴,8.0,忘れな草賞(OP),,16,8.0,16,21.8,7.0,1,北村宏司,54.0,芝2000,良,4.0,2:01.7,-0.2,96.0,3-3-2-2,35.8-36.2,36.1,430(-12),,,(ブロードストリート),1936.4,6,2636.4,878.8000000000001,0.19999999999999998,90.0
220,220,2009/05/10,2東京6,晴,5.0,3歳500万下,,9,8.0,9,11.1,4.0,1,勝浦正樹,54.0,芝1800,良,-8.0,1:47.9,-0.1,87.0,5-5-5,36.2-34.9,34.3,452(+2),,,(メイウインド),700.0,7,1780.0,254.28571428571428,0.6428571428571429,76.71428571428571
221,221,2009/04/26,2東京2,晴,11.0,サンスポ賞フローラS(G2),,18,7.0,15,6.9,4.0,3,松岡正海,54.0,芝2000,良,7.0,2:02.5,0.3,93.0,6-6-5,36.0-36.3,35.9,444(-4),,,ディアジーナ,1318.8,8,2588.8,517.76,0.4600000000000001,86.6
222,222,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,1.0,1,17.1,3.0,8,後藤浩輝,55.0,芝1600,良,4.0,1:35.0,1.0,98.0,6-4,34.9-34.9,35.4,444(-8),,出遅れ,ブエナビスタ,0.0,9,6327.4,903.9142857142857,0.4142857142857142,88.28571428571429
223,223,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,2.0,4,37.5,7.0,12,村田一誠,55.0,芝1600,良,4.0,1:35.5,1.5,91.0,2-2,34.9-34.9,36.2,480(-6),,,ブエナビスタ,0.0,10,4541.6,756.9333333333334,0.9833333333333334,83.5
224,224,2009/05/03,2東京4,晴,11.0,スイートピーS(OP),,18,3.0,6,44.1,9.0,4,太宰啓介,54.0,芝1800,良,-8.0,1:48.8,0.6,85.0,5-5-5,35.2-34.5,34.6,462(+6),,,ブロードストリート,290.0,11,1710.0,244.28571428571428,0.5857142857142856,85.28571428571429
225,225,2009/05/03,2東京4,晴,11.0,スイートピーS(OP),,18,4.0,7,8.9,3.0,2,三浦皇成,54.0,芝1800,良,-8.0,1:48.4,0.2,88.0,9-12-12,35.2-34.5,33.7,478(+6),,,ブロードストリート,772.6,12,1827.8,365.56,0.48,86.8
226,226,2009/05/03,2東京4,晴,11.0,スイートピーS(OP),,18,8.0,17,4.4,2.0,5,村田一誠,54.0,芝1800,良,-8.0,1:48.8,0.6,85.0,6-7-5,35.2-34.5,34.6,492(-2),,,ブロードストリート,190.0,13,2717.2,452.8666666666666,0.6166666666666666,88.5
227,227,2009/04/26,2東京2,晴,11.0,サンスポ賞フローラS(G2),,18,7.0,14,29.4,10.0,12,吉田豊,54.0,芝2000,良,7.0,2:03.2,1.0,87.0,15-16-14,36.0-36.3,35.9,480(+10),,,ディアジーナ,0.0,14,2230.6,278.825,0.8250000000000001,86.875
228,228,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,1.0,2,41.7,10.0,13,松岡正海,55.0,芝1600,良,4.0,1:35.5,1.5,91.0,6-8,34.9-34.9,35.6,480(-4),,,ブエナビスタ,0.0,15,2639.2,439.8666666666666,0.8833333333333334,81.66666666666667
229,229,2009/05/03,2東京4,晴,11.0,スイートピーS(OP),,18,1.0,2,169.2,16.0,14,西田雄一,54.0,芝1800,良,-8.0,1:49.7,1.5,76.0,9-9-8,35.2-34.5,35.2,490(+2),,,ブロードストリート,0.0,16,2321.7,257.96666666666664,1.3222222222222222,77.22222222222223
230,230,2009/04/12,2阪神6,晴,10.0,桜花賞(G1),,18,6.0,12,123.2,12.0,16,池添謙一,55.0,芝1600,良,4.0,1:35.9,1.9,90.0,15-17,34.9-34.9,35.1,424(0),,出遅れ,ブエナビスタ,0.0,17,5002.6,625.325,1.075,83.375
231,231,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,5,10,3.8,1,8,池添謙一,55.0,芝1600,良,-4,1:34.8,0.4,100,13-12,34.6-35.9,34.7,460(-10),,,レジネッタ,0.0,1,21799.2,3114.171428571429,0.09999999999999999,94.42857142857143
232,232,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,8,18,94.3,15,2,蛯名正義,55.0,芝1600,良,-4,1:34.5,0.1,98,6-6,34.6-35.9,35.4,420(-10),,,レジネッタ,4489.0,2,15221.5,1522.15,0.45999999999999996,87.8
233,233,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,7,15,43.4,12,1,小牧太,55.0,芝1600,良,-4,1:34.4,-0.1,104,10-10,34.6-35.9,34.5,432(-4),,,(エフティマイア),12011.5,3,17880.600000000002,2235.0750000000003,0.2375,89.25
234,234,2008/04/13,2阪神6,晴,11.0,桜花賞(G1),,17,8,16,10.8,4.0,10,松岡正海,55.0,芝1600,良,-4.0,1:35.1,0.7,96.0,13-12,34.6-35.9,35.0,460(+8),,出遅れ,レジネッタ,0.0,4,7152.1,1021.7285714285715,0.2571428571428572,88.71428571428571
235,235,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,3,5,4.9,3,12,安藤勝己,55.0,芝1600,良,-4,1:35.2,0.8,92,8-8,34.6-35.9,35.6,442(+4),,,レジネッタ,0.0,5,7165.599999999999,895.6999999999999,0.21250000000000005,89.875
236,236,2008/04/27,2東京2,晴,11,サンスポ賞フローラS(G2),,18,4,8,4.2,1,1,内田博幸,54.0,芝2000,良,-9,2:00.5,-0.2,95,5-4-3,36.1-35.1,34.8,428(0),,,(カレイジャスミン),5331.6,6,7729.200000000001,1104.1714285714286,0.2571428571428572,90.57142857142857
237,237,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,5,9,3.8,2,5,武幸四郎,55.0,芝1600,良,-4,1:34.6,0.2,104,15-14,34.6-35.9,34.3,466(+8),,出遅れ,レジネッタ,890.0,7,6753.0,1125.5,0.04999999999999999,91.0
238,238,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,7,13,10.8,5,3,後藤浩輝,55.0,芝1600,良,-4,1:34.5,0.1,101,8-8,34.6-35.9,34.8,490(-2),,,レジネッタ,2644.5,8,6502.200000000001,928.8857142857144,0.19999999999999998,89.14285714285714
239,239,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,2,4,33.7,9,6,内田博幸,55.0,芝1600,良,-4,1:34.7,0.3,100,10-10,34.6-35.9,34.8,400(+4),,,レジネッタ,0.0,9,9605.3,873.2090909090908,0.2727272727272727,89.54545454545455
240,240,2008/04/13,2阪神6,晴,9,忘れな草賞(OP),,16,4,7,5.7,2,1,福永祐一,54.0,芝2000,良,-4,2:02.2,-0.1,88,6-7-6-5,35.4-37.6,35.8,456(+6),,,(プティマカロン),1937.8,10,3017.8,502.9666666666667,0.9500000000000001,84.66666666666667
241,241,2008/05/04,2東京4,晴,11,スイートピーS(OP),,15,3,5,8.8,5,1,池添謙一,54.0,芝1800,良,-3,1:48.3,-0.2,90,15-15-14,35.5-34.5,33.5,480(-6),,,(スペルバインド),1935.0,11,4058.8,507.35,0.6250000000000001,86.625
242,242,2008/05/04,2東京4,晴,11,スイートピーS(OP),,15,7,13,4.3,2,12,藤岡佑介,54.0,芝1800,良,-3,1:49.5,1.2,86,3-5-4,35.5-34.5,35.3,508(+4),,,アロマキャンドル,0.0,12,2218.0,554.5,0.7250000000000001,88.0
243,243,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,4,8,103.2,16,4,幸英明,55.0,芝1600,良,-4.0,1:34.6,0.2,97.0,4-6,34.6-35.9,35.6,458(-10),,,レジネッタ,1300.0,13,6165.799999999999,770.7249999999999,0.7374999999999999,87.0
244,244,2008/04/13,2阪神6,晴,9,忘れな草賞(OP),,16,8,15,27.8,8,7,藤岡佑介,54.0,芝2000,良,-4,2:03.1,0.9,79,8-8-8-8,35.4-37.6,36.5,444(0),,,ムードインディゴ,0.0,14,1811.4,226.425,0.9,80.375
245,245,2008/04/27,2東京2,晴,11,サンスポ賞フローラS(G2),,18,2,4,15.1,6,2,北村宏司,54.0,芝2000,良,-9,2:00.7,0.2,93,1-1-1,36.1-35.1,35.3,486(-2),,,レッドアゲート,2137.6,15,4584.9,416.80909090909086,0.4636363636363637,86.0
246,246,2008/05/04,2東京4,晴,11,スイートピーS(OP),,15,7,12,17.1,6,2,勝浦正樹,54.0,芝1800,良,-3,1:48.5,0.2,95,13-11-9,35.5-34.5,34.0,464(-6),,,アロマキャンドル,770.0,16,2350.7,293.8375,0.7000000000000001,80.125
247,247,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,6,11,15.1,7,9,藤岡佑介,55.0,芝1600,良,-4,1:34.9,0.5,94,3-3,34.6-35.9,36.0,422(+4),,,レジネッタ,0.0,17,5609.7,701.2125,1.0499999999999998,80.25
248,248,2008/04/13,2阪神6,晴,11,桜花賞(G1),,17,8,17,33.8,10,13,村田一誠,55.0,芝1600,良,-4,1:35.5,1.1,94,17-15,34.6-35.9,34.9,422(0),,出遅れ,レジネッタ,0.0,18,3770.3999999999996,418.9333333333333,0.6777777777777777,91.66666666666667
249,249,2007/04/08,2阪神6,晴,11.0,桜花賞(G1),,18,3.0,6,76.8,9.0,4,福永祐一,55,芝1600,良,-7.0,1:34.5,0.8,106.0,13-14,35.7-33.9,33.5,454(-4),,出遅れ,ダイワスカーレット,1300.0,1,18964.100000000002,2370.5125000000003,0.3625,96.25
250,250,2007/04/22,2東京2,曇,11.0,サンスポ賞フローラS(G2),,17,1.0,2,1.8,1.0,1,秋山真一,54,芝2000,良,-8.0,2:00.8,0.0,100.0,10-10-12,36.4-35.5,34.3,446(-4),,,(ミンティエアー),5338.6,2,12347.900000000001,2469.5800000000004,-0.12,96.8
251,251,2007/04/29,2東京4,晴,11.0,スイートピーS(OP),,18,5.0,9,21.6,7.0,2,菊沢隆徳,54,芝1800,良,-8.0,1:47.1,0.0,104.0,6-5-5,35.1-34.8,34.4,432(-4),,,スマートカスタム,771.8,3,5519.400000000001,459.95000000000005,0.5583333333333332,83.66666666666667
252,252,2007/04/22,2東京2,曇,11.0,サンスポ賞フローラS(G2),,17,2.0,3,10.2,4.0,2,蛯名正義,54,芝2000,良,-8.0,2:00.8,0.0,100.0,13-12-8,36.4-35.5,34.4,456(-2),,出遅れ,ベッラレイア,2139.6,4,4594.2,1148.55,0.0,94.5
253,253,2007/05/06,2東京6,雨,11.0,NHKマイルC(G1),,18,7.0,14,76.0,17.0,1,内田博幸,55,芝1600,稍,2.0,1:34.3,-0.1,108.0,13-14,34.2-35.8,34.9,458(-12),,,(ローレルゲレイロ),9620.0,5,14883.3,1860.4125,0.425,93.125
254,254,2007/04/22,2東京2,曇,11.0,サンスポ賞フローラS(G2),,17,8.0,16,25.9,6.0,11,松岡正海,54,芝2000,良,-8.0,2:02.1,1.3,85.0,8-10-8,36.4-35.5,35.7,450(-2),,出遅れ,ベッラレイア,0.0,6,2418.2,302.275,0.8125,88.5
255,255,2007/04/29,2東京4,晴,11.0,スイートピーS(OP),,18,7.0,14,5.6,3.0,5,鮫島良太,54,芝1800,良,-8.0,1:47.5,0.4,101.0,12-15-15,35.1-34.8,34.1,476(-10),,,スマートカスタム,190.0,7,2228.9,278.6125,0.42500000000000004,92.25
256,256,2007/04/22,2東京2,曇,11.0,サンスポ賞フローラS(G2),,17,2.0,4,39.3,8.0,4,松田大作,54,芝2000,良,-8.0,2:01.3,0.5,96.0,13-13-13,36.4-35.5,34.6,494(+2),,,ベッラレイア,780.0,8,2682.9,268.29,0.4600000000000001,88.6
257,257,2007/04/29,2東京4,晴,11.0,スイートピーS(OP),,18,7.0,15,4.2,2.0,6,後藤浩輝,54,芝1800,良,-8.0,1:47.6,0.5,101.0,17-18-18,35.1-34.8,33.9,434(+6),,出遅れ,スマートカスタム,0.0,9,1732.2,346.44,0.45999999999999996,86.0
258,258,2007/04/08,2阪神6,晴,9.0,忘れな草賞(OP),,15,1.0,1,2.5,1.0,1,四位洋文,54,芝2000,良,-7.0,2:01.3,-0.3,95.0,4-3-3-2,36.5-35.2,35.0,528(+4),,,(ラブカーナ),1937.1,10,3172.7999999999997,453.2571428571428,0.19999999999999998,91.71428571428571
259,259,2007/04/29,2東京4,晴,11.0,スイートピーS(OP),,18,3.0,5,3.7,1.0,3,松岡正海,54,芝1800,良,-8.0,1:47.2,0.1,103.0,9-7-10,35.1-34.8,34.3,430(-2),,出遅れ,スマートカスタム,485.9,11,4625.3,578.1625,0.275,98.875
260,260,2007/04/08,2阪神6,晴,11.0,桜花賞(G1),,18,5.0,9,184.3,14.0,10,池添謙一,55,芝1600,良,-7.0,1:35.1,1.4,90.0,1-1,35.7-33.9,35.3,484(+4),,,ダイワスカーレット,0.0,12,4196.3,419.63,0.6400000000000001,85.6
261,261,2007/04/08,2阪神6,晴,11.0,桜花賞(G1),,18,2.0,3,63.4,7.0,3,藤田伸二,55,芝1600,良,-7.0,1:34.5,0.8,101.0,3-3,35.7-33.9,34.4,472(+4),,,ダイワスカーレット,2603.0,13,6354.9,907.842857142857,0.41428571428571426,92.42857142857143
262,262,2007/05/05,2東京5,晴,6.0,3歳500万下,,12,2.0,2,4.1,3.0,1,的場勇人,51,芝1600,良,-10.0,1:34.4,-0.2,93.0,2-2,34.8-35.9,35.4,422(-8),,,(ビーアデビル),700.0,14,1400.0,280.0,0.4,84.2
263,263,2007/04/29,2東京4,晴,6.0,3歳500万下,,8,5.0,5,33.5,8.0,8,後藤浩輝,54,芝1800,良,-8.0,1:49.8,2.6,75.0,7-7-7,36.3-34.9,36.5,418(0),,,プラテアード,0.0,15,1640.0,136.66666666666666,0.775,73.75
264,264,2007/05/06,3京都6,雨,9.0,矢車賞(500万下),,12,2.0,2,10.9,4.0,1,川原正一,54,芝1800,重,25.0,1:51.5,-0.2,97.0,9-8,36.5-36.1,35.6,428(+6),,,(ファーストレイター),1027.3,16,1962.3,245.2875,0.875,86.875
265,265,2007/04/22,2東京2,曇,11.0,サンスポ賞フローラS(G2),,17,6.0,12,92.4,14.0,10,坂井英光,54,芝2000,良,-8.0,2:01.9,1.1,89.0,10-13-14,36.4-35.5,35.1,410(-2),,,ベッラレイア,0.0,17,500.0,100.0,1.1199999999999999,82.0
266,266,2007/04/29,2東京4,晴,11.0,スイートピーS(OP),,18,1.0,1,22.0,8.0,4,長谷川浩,54,芝1800,良,-8.0,1:47.4,0.3,101.0,4-5-5,35.1-34.8,34.7,464(-4),,,スマートカスタム,290.0,18,990.0,198.0,0.9800000000000001,84.2
267,267,2006/04/30,2東京4,晴,11,スイートピーS(OP),,18,4,8,2.2,1,1,本田優,54,芝1800,良,-4,1:48.4,-0.1,89,3-7-7,35.8-35.1,34.6,488(+6),,出遅れ,(ヤマニンファビュル),1941.3,1,16288.999999999998,4072.2499999999995,-0.15000000000000002,93.25
268,268,2006/04/09,2阪神6,晴,11,桜花賞(G1),,18,8,17,6.6,2.0,14,角田晃一,55,芝1600,良,6.0,1:36.4,1.8,89.0,7-5-3,34.8-35.8,37.4,482(+2),,,キストゥヘヴン,0.0,2,7566.1,1261.0166666666667,0.55,91.83333333333333
269,269,2006/04/09,2阪神6,晴,11,桜花賞(G1),,18,1.0,2,26.5,9.0,4,柴田善臣,55.0,芝1600,良,6.0,1:34.9,0.3,105.0,1-1-1,34.8-35.8,36.1,494(-14),,,キストゥヘヴン,1300.0,3,7672.8,1534.56,0.26,96.6
270,270,2006/04/09,2阪神6,晴,11,桜花賞(G1),,18,4,8,2.4,1,2,武豊,55,芝1600,良,6.0,1:34.7,0.1,109.0,12-12-10,34.8-35.8,35.3,444(-14),,,キストゥヘヴン,4365.0,4,9925.2,3308.4,0.16666666666666666,99.66666666666667
271,271,2006/04/09,2阪神6,晴,9,忘れな草賞(OP),,16,1,2,5.1,2,1,藤田伸二,54,芝2000,良,6.0,2:05.0,-0.2,80.0,6-5-3-8,37.6-35.4,35.1,454(-6),,出遅れ,(ブルーメンブラット),1934.3,5,2904.3,968.1,0.5,85.33333333333333
272,272,2006/04/09,2阪神6,晴,11.0,桜花賞(G1),,18.0,7.0,14,13.0,6.0,1,安藤勝己,55.0,芝1600,良,6.0,1:34.6,-0.1,112.0,14-16-13,34.8-35.8,34.9,418(0),,,(アドマイヤキッス),11577.5,6,16816.3,2402.328571428571,0.05714285714285715,89.28571428571429
273,273,2006/04/09,2阪神6,晴,11,桜花賞(G1),,18,8,16,14.9,7,5,岩田康誠,55.0,芝1600,良,6.0,1:35.1,0.5,103.0,10-11-5,34.8-35.8,35.8,454(+4),,,キストゥヘヴン,890.0,7,3497.2,699.4399999999999,0.33999999999999997,93.6
274,274,2006/05/07,2東京6,小雨,7,3歳500万下,,18,6,11,4.3,2,1,四位洋文,54,芝1600,良,-4.0,1:35.2,-0.2,92.0,4-3,34.5-37.1,36.8,470(+14),,,(コアレスキャスト),700.0,8,1290.0,184.28571428571428,0.6,90.85714285714286
275,275,2006/05/07,3京都6,雨,9,矢車賞(500万下),,11,4,4,1.7,1.0,1,川島信二,54,芝1800,稍,15,1:49.7,-1.0,98,5-2,35.8-36.5,36.3,452(0),,,(ワイキューブ),1026.6,9,3864.7999999999997,552.1142857142856,0.0142857142857143,86.85714285714286
276,276,2006/04/23,2東京2,曇,11,サンスポ賞フローラS(G2),,18,5,10,3.1,1,7,熊沢重文,54,芝2000,良,-6.0,2:02.0,0.3,89.0,12-9-9,37.1-35.5,34.7,486(-2),,出遅れ,ヤマトマリオン,0.0,11,600.0,150.0,0.8250000000000001,90.5
277,277,2006/04/23,2東京2,曇,5,3歳500万下,,15,4,7,3.2,1,1,田中勝春,54,ダ1600,良,-1.0,1:39.4,-0.3,89.0,15-13,35.1-38.2,37.1,406(-6),,出遅れ,(オリオンシリウス),700.0,12,1530.0,306.0,0.38,78.4
278,278,2006/04/23,2東京2,曇,11,サンスポ賞フローラS(G2),,18,2,3,27.7,10,1,菊沢隆徳,54.0,芝2000,良,-6.0,2:01.7,-0.2,92.0,3-7-8,37.1-35.5,34.5,452(-2),,,(ブロンコーネ),5334.4,13,6634.599999999999,1105.7666666666667,0.8500000000000001,79.5
279,279,2006/04/23,2東京2,曇,11,サンスポ賞フローラS(G2),,18,5,9,8.3,4,3,小野次郎,54,芝2000,良,-6.0,2:01.9,0.2,90.0,1-2-2,37.1-35.5,35.1,460(-6),,,ヤマトマリオン,1319.2,14,1819.2,606.4,1.2333333333333334,80.0
280,280,2006/04/09,2阪神6,晴,11,桜花賞(G1),,18,1,1,60.5,14.0,13,渡辺薫彦,55,芝1600,良,6.0,1:36.4,1.8,89.0,14-12-13,34.8-35.8,36.9,442(+4),,,キストゥヘヴン,0.0,15,3958.7,565.5285714285714,1.2571428571428573,86.71428571428571
281,281,2006/04/23,2東京2,曇,11,サンスポ賞フローラS(G2),,18,1,2,21.3,8,2,藤田伸二,54,芝2000,良,-6,2:01.9,0.2,90,6-7-5,37.1-35.5,34.8,472(+8),,,ヤマトマリオン,2138.4,16,2708.4,677.1,1.225,80.25
282,282,2006/04/30,2東京4,晴,11,スイートピーS(OP),,18,5,9,16.8,6,2,石橋守,54,芝1800,良,-4,1:48.5,0.1,94,2-1-1,35.8-35.1,35.2,498(0),,,カワカミプリンセス,771.8,17,2236.7,319.5285714285714,1.7142857142857142,72.28571428571429
