,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
0,0,2020/11/01,4東京8,曇,11.0,天皇賞(秋)(G1),,12,4.0,4,13.3,3,12,戸崎圭太,58,芝2000,良,-9.0,2:00.7,2.9,92.0,5-6-6,36.5-33.6,35.8,450(-6),,,アーモンドアイ,0.0,1,48779.600000000006,4064.966666666667,0.24166666666666667,105.33333333333333,34.19166666666666,0.8289473684210527
1,1,2021/05/16,2東京8,曇,11.0,ヴィクトリアマイル(G1),,18,3.0,6,1.3,1,1,ルメール,55,芝1600,良,-19.0,1:31.0,-0.7,122.0,9-10,34.3-33.4,32.6,498(+2),,,(ランブリングアレー),10882.2,2,90188.9,6937.607692307692,-0.15384615384615385,110.23076923076923,33.823076923076925,0.9417989417989417
2,2,2021/05/09,2東京6,晴,11.0,NHKマイルC(G1),,18,7.0,15,3.7,2,1,ルメール,57,芝1600,良,-18.0,1:31.6,0.0,113.0,9-9,33.7-34.7,34.0,480(0),,,(ソングライン),10882.2,3,18180.800000000003,3636.1600000000008,-0.059999999999999984,99.2,34.4,0.9523809523809523
3,3,2021/03/28,2中京6,雨,11.0,高松宮記念(G1),,18,5.0,9,6.3,3,3,福永祐一,57,芝1200,重,16.0,1:09.3,0.1,110.0,11-9,34.1-35.1,34.5,478(-6),,,ダノンスマッシュ,3354.6,4,59503.99999999999,2975.2,0.08000000000000003,107.4,33.795,0.889344262295082
4,4,2021/04/03,3中山3,晴,11.0,ダービー卿チャレンジ(G3),,15,7.0,13,15.9,7,6,原優介,57.0,芝1600,良,-7.0,1:33.3,0.7,107.0,2-2-2,34.3-35.5,36.0,476(-4),,,テルツェット,0.0,5,15595.099999999999,556.967857142857,0.7642857142857143,91.46428571428571,35.81428571428571,0.5726744186046512
5,5,2021/04/04,2阪神4,雨,11.0,大阪杯(G1),,13,7.0,10,182.5,11,6,鮫島克駿,57.0,芝2000,重,20.0,2:03.0,1.4,100.0,12-12-11-11,35.6-36.8,37.2,484(+8),,,レイパパレ,0.0,6,21043.100000000002,678.8096774193549,0.9161290322580645,97.80645161290323,34.95161290322581,0.5560747663551402
6,6,2020/11/01,4東京8,曇,11.0,天皇賞(秋)(G1),,12,8.0,11,21.6,6,4,川田将雅,58,芝2000,良,-9.0,1:58.2,0.4,115.0,1-1-1,36.5-33.6,34.0,496(-10),,,アーモンドアイ,2300.0,7,41812.9,3216.376923076923,0.2846153846153846,106.07692307692308,34.22307692307693,0.7485380116959064
7,7,2021/04/04,2阪神4,雨,11.0,大阪杯(G1),,13,2.0,2,5.8,3,5,松山弘平,57,芝2000,重,20.0,2:02.7,1.1,103.0,3-3-2-2,35.6-36.8,37.7,538(0),,,レイパパレ,1350.0,8,34438.5,3826.5,0.15555555555555559,102.77777777777777,34.41111111111112,0.8521739130434782
8,8,2021/04/25,2阪神10,晴,11.0,読売マイラーズC(G2),,15,8.0,16,14.4,6,7,西村淳也,57.0,芝1600,良,-17.0,1:31.8,0.4,110.0,7-7,33.3-35.6,34.4,512(+4),,出遅れ,ケイデンスコール,0.0,9,20739.300000000003,1036.9650000000001,0.555,100.45,34.93500000000001,0.5816733067729084
9,9,2021/04/25,2阪神10,晴,11.0,読売マイラーズC(G2),,15,3.0,5,5.2,2,1,古川吉洋,56,芝1600,良,-17.0,1:31.4,-0.2,116.0,8-8,33.3-35.6,33.8,470(-2),,,(アルジャンナ),6013.4,10,21952.100000000002,1219.5611111111111,0.5888888888888888,97.22222222222223,34.150000000000006,0.5778688524590164
10,10,2021/04/25,2阪神10,晴,11.0,読売マイラーズC(G2),,15,4.0,8,34.7,11,4,幸英明,56.0,芝1600,良,-17.0,1:31.6,0.2,112.0,5-5,33.3-35.6,34.5,494(-6),,,ケイデンスコール,890.0,11,26397.0,879.9,0.5166666666666665,102.0,34.72666666666666,0.6209476309226932
11,11,2021/04/03,3中山3,晴,11.0,ダービー卿チャレンジ(G3),,15,6.0,11,7.8,4,2,田辺裕信,56,芝1600,良,-7.0,1:32.8,0.2,114.0,13-13-11,34.3-35.5,34.2,484(-4),,出遅れ,テルツェット,1616.4,12,12670.7,745.3352941176471,0.5176470588235293,99.6470588235294,34.376470588235286,0.6239669421487604
12,12,2021/02/07,1東京4,晴,11.0,東京新聞杯(G3),,16,5.0,10,11.6,5,1,菅原明良,56,芝1600,良,-14.0,1:32.4,0.0,110.0,5-4,34.9-34.3,34.0,530(+2),,,(カテドラル),3957.4,13,8812.5,367.1875,1.0958333333333334,78.875,36.50416666666668,0.4723127035830619
13,13,2021/05/15,2東京7,晴,11.0,京王杯スプリングC(G2),,17,5.0,10,4.1,1,1,Ｍ．デム,57,芝1400,良,-21.0,1:19.8,0.0,107.0,2-2,34.3-34.3,33.5,514(+2),,,(トゥラヴェスーラ),6021.8,14,26975.899999999998,2075.0692307692307,0.4384615384615384,96.76923076923077,35.05384615384616,0.702247191011236
14,14,2020/03/29,1中京8,晴,11,高松宮記念(G1),,18,4,8,4.1,2,2,池添謙一,55,芝1200,重,10,1:08.7,0.0,113,13-12,34.2-34.5,33.1,486(+12),,出遅れ,モズスーパーフレア,5312.8,1,45324.3,5665.5375,-0.22500000000000003,108.75,33.75,0.9396551724137931
15,15,2020/05/17,2東京8,晴,11.0,ヴィクトリアマイル(G1),,16,6.0,12,1.4,1,1,ルメール,55,芝1600,良,-21.0,1:30.6,-0.7,123.0,4-4,34.2-33.9,32.9,486(0),,,(サウンドキアラ),10882.2,2,106380.90000000001,8865.075,-0.05833333333333333,108.58333333333333,33.85,0.9310344827586207
16,16,2020/04/26,3京都2,曇,11.0,読売マイラーズC(G2),,11,1.0,1,1.6,1,1,福永祐一,58,芝1600,良,-15.0,1:32.4,-0.3,112.0,4-3,35.3-33.8,33.0,476(-2),,,(ベステンダンク),5988.2,3,46510.99999999999,3100.7333333333327,0.026666666666666672,105.66666666666667,33.79333333333333,0.9041916167664671
17,17,2020/05/17,2東京8,晴,11.0,ヴィクトリアマイル(G1),,16,8.0,16,17.4,5,3,横山典弘,55.0,芝1600,良,-21.0,1:31.3,0.7,116.0,7-6,34.2-33.9,33.2,466(-12),,出遅れ,アーモンドアイ,2654.6,4,29643.400000000005,2280.2615384615387,0.23846153846153845,101.15384615384616,34.330769230769235,0.8152173913043478
18,18,2020/05/16,2東京7,雨,11.0,京王杯スプリングC(G2),,13,3.0,3,16.3,8,6,石橋脩,57,芝1400,稍,-14.0,1:20.3,0.5,112.0,13-11,35.2-33.1,32.5,468(-2),,,ダノンスマッシュ,0.0,5,19557.800000000003,977.8900000000001,0.4749999999999999,102.0,34.19500000000001,0.6498054474708171
19,19,2019/10/19,4東京6,曇,11.0,富士S(G3),,18,4.0,7,2.1,1,9,Ｍ．デム,57.0,芝1600,稍,-6.0,1:33.7,0.7,105.0,10-10,35.0-34.1,34.1,470(-2),,出遅れ,ノームコア,0.0,6,27352.5,3039.1666666666665,0.11111111111111106,98.66666666666667,34.12222222222223,0.8380952380952381
20,20,2020/04/05,2阪神4,晴,11.0,大阪杯(G1),,12,6.0,8,3.8,1,3,横山典弘,57,芝2000,良,-10.0,1:58.5,0.1,113.0,1-1-1-1,36.9-34.2,34.3,456(-2),,,ラッキーライラック,3437.2,7,35481.4,3548.1400000000003,1.1102230246251566e-17,105.8,34.14,0.8828125
21,21,2020/05/16,2東京7,雨,11.0,京王杯スプリングC(G2),,13,8.0,13,4.9,2.0,1,レーン,56.0,芝1400,稍,-14.0,1:19.8,-0.2,117.0,1-1,35.2-33.1,33.1,472(-2),,,(ステルヴィオ),5996.6,8,33734.1,1874.1166666666666,0.1388888888888889,101.66666666666667,34.48888888888889,0.8365019011406845
22,22,2020/03/01,2中山2,晴,11.0,中山記念(G2),,9,5.0,5,9.3,5,5,池添謙一,57,芝1800,良,-10.0,1:46.9,0.6,109.0,7-7-7-4,36.0-35.3,34.0,502(+8),,出遅れ,ダノンキングリー,670.0,9,39636.8,1801.6727272727273,0.3318181818181818,103.95454545454545,34.422727272727265,0.7525773195876289
23,23,2020/04/26,3京都2,曇,11.0,読売マイラーズC(G2),,11,6.0,7,3.9,2,3,岩田望来,56,芝1600,良,-15.0,1:32.9,0.5,107.0,10-10,35.3-33.8,32.7,474(-2),,出遅れ,インディチャンプ,1512.6,10,8711.1,725.9250000000001,0.19999999999999998,97.41666666666667,34.28333333333333,0.76
24,24,2019/11/04,浦和,晴,9,JBCスプリント(G1),,12,1,1,2.3,1,6,福永祐一,57,ダ1400,重,-22,1:25.9,1.0,102,5-5-3-3,34.1-38.4,39.1,499(-3),,,ブルドッグボス,0.0,11,23734.3,1695.3071428571427,0.24999999999999994,101.14285714285714,35.56428571428571,0.7918781725888325
25,25,2020/05/16,2東京7,雨,11,京王杯スプリングC(G2),,13,6,9,15.3,7,5,内田博幸,57,芝1400,稍,-14,1:20.1,0.3,113,2-2,35.2-33.1,33.3,514(+10),,,ダノンスマッシュ,590.0,12,32259.199999999997,921.6914285714284,0.5114285714285713,96.97142857142858,35.39714285714285,0.6576923076923077
26,26,2019/11/17,5京都6,晴,11.0,マイルチャンピオンS(G1),,17,7.0,14,2.4,1,2,川田将雅,57,芝1600,良,-3.0,1:33.2,0.2,114.0,4-3,35.3-34.2,34.2,506(-2),,,インディチャンプ,4502.0,13,39512.9,3592.081818181818,0.24545454545454548,105.36363636363636,34.25454545454546,0.7687074829931972
27,27,2020/04/04,3中山3,晴,11.0,ダービー卿チャレンジ(G3),,16,2.0,4,10.2,4,1,石橋脩,57.0,芝1600,良,-8.0,1:32.8,-0.3,111.0,4-6-5,34.3-35.7,35.2,530(+2),,,(ボンセルヴィーソ),3956.0,14,20009.6,869.9826086956521,0.35217391304347834,98.82608695652173,35.28695652173913,0.7308970099667774
28,28,2019/04/21,3京都2,晴,11.0,読売マイラーズC(G2),,10,3.0,3,4.7,2,4,福永祐一,56,芝1600,良,-17.0,1:32.8,0.2,112.0,3-3,36.0-32.3,32.1,470(+10),,,ダノンプレミアム,890.0,1,23112.000000000004,2311.2000000000003,-0.039999999999999994,102.8,33.739999999999995,0.918918918918919
29,29,2019/05/12,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,6.0,11,5.8,2,5,横山典弘,55.0,芝1600,良,-20.0,1:30.9,0.4,118.0,1-1,33.7-34.4,34.8,512(0),,,ノームコア,1050.0,2,39349.200000000004,2623.28,0.10000000000000002,105.6,34.919999999999995,0.8440366972477065
30,30,2018/11/25,5東京8,晴,11.0,ジャパンC(G1),,14,1.0,1,1.4,1,1,ルメール,53,芝2400,良,-16.0,2:20.6,-0.3,127.0,3-2-2-2,35.9-34.4,34.1,472(-8),,,(キセキ),30302.4,3,74870.9,9358.8625,-0.2125,104.25,33.5875,0.9741379310344828
31,31,2019/04/21,3京都2,晴,11.0,読売マイラーズC(G2),,10,7.0,8,23.8,5,2,池添謙一,56.0,芝1600,良,-17.0,1:32.8,0.2,112.0,1-1,36.0-32.3,32.5,472(-8),,,ダノンプレミアム,2420.0,4,27645.600000000002,708.8615384615385,0.3794871794871795,101.02564102564102,34.51282051282051,0.6919831223628692
32,32,2019/03/31,2阪神4,曇,11.0,大阪杯(G1),,14,5.0,8,13.5,7,12,ミナリク,57,芝2000,良,3.0,2:02.1,1.1,97.0,13-13-11-11,36.4-35.5,35.8,488(+10),,直線不利,アルアイン,0.0,5,38480.299999999996,2137.7944444444443,0.20555555555555557,100.38888888888889,34.78333333333333,0.8232758620689655
33,33,2019/04/21,3京都2,晴,11.0,読売マイラーズC(G2),,10,4.0,4,9.9,3,7,ルメール,58.0,芝1600,良,-17.0,1:33.6,1.0,103.0,6-6,36.0-32.3,32.8,496(+15),,,ダノンプレミアム,0.0,6,24536.3,1635.7533333333333,0.08000000000000002,106.13333333333334,33.92666666666666,0.8371040723981901
34,34,2019/04/21,3京都2,晴,11.0,読売マイラーズC(G2),,10,8.0,9,38.6,6,6,シュタル,58,芝1600,良,-17.0,1:33.2,0.6,107.0,7-7,36.0-32.3,32.1,470(+2),,,ダノンプレミアム,0.0,7,17667.8,1359.0615384615385,0.33076923076923076,99.6923076923077,34.276923076923076,0.7245508982035929
35,35,2019/03/31,2阪神4,曇,11.0,大阪杯(G1),,14,7.0,12,12.2,6,14,丸山元気,57,芝2000,良,3.0,2:02.5,1.5,91.0,4-5-6-4,36.4-35.5,36.7,478(-12),,,アルアイン,0.0,8,29384.399999999998,2448.7,0.30833333333333335,104.16666666666667,34.18333333333334,0.7916666666666666
36,36,2019/05/11,2東京7,晴,11.0,京王杯スプリングC(G2),,15,3.0,6,4.1,2.0,3,戸崎圭太,56.0,芝1400,良,-20.0,1:19.5,0.1,111.0,3-3,34.2-33.9,33.7,514(-2),,,タワーオブロンドン,1516.2,9,18900.899999999998,994.7842105263156,0.3263157894736843,100.21052631578948,34.72631578947368,0.7431906614785992
37,37,2019/03/31,2阪神4,曇,11.0,大阪杯(G1),,14,7.0,11,7.3,3,11,Ｍ．デム,57,芝2000,良,3.0,2:02.0,1.0,97.0,9-9-6-4,36.4-35.5,36.1,494(+2),,直線不利,アルアイン,0.0,10,34415.8,2024.458823529412,0.2647058823529411,102.6470588235294,34.429411764705875,0.7801724137931034
38,38,2019/03/23,3中山1,曇,11.0,日経賞(G2),,12,4.0,4,8.2,4,3,横山典弘,56.0,芝2500,稍,0.0,2:34.6,0.4,106.0,5-5-7-5,31.3-35.4,35.2,484(-4),,,メイショウテッコン,1712.2,11,22432.100000000002,773.5206896551725,0.6586206896551725,97.96551724137932,35.699999999999996,0.6458333333333334
39,39,2019/05/11,2東京7,晴,11.0,京王杯スプリングC(G2),,15,6.0,12,13.4,5,12,Ｍ．デム,57.0,芝1400,良,-20.0,1:19.9,0.5,109.0,13-13,34.2-33.9,33.0,464(-2),,出遅れ,タワーオブロンドン,0.0,12,25564.4,913.0142857142857,0.43571428571428567,104.46428571428571,34.03928571428571,0.6096938775510204
40,40,2019/05/11,2東京7,晴,11.0,京王杯スプリングC(G2),,15,8.0,16,6.4,4,7,池添謙一,56.0,芝1400,良,-20.0,1:19.7,0.3,112.0,15-15,34.2-33.9,32.6,504(+4),,出遅れ,タワーオブロンドン,0.0,13,18091.2,1292.2285714285715,0.6071428571428571,95.07142857142857,34.357142857142854,0.5847953216374269
41,41,2019/03/30,3中山3,曇,11.0,ダービー卿チャレンジ(G3),,16,1.0,2,6.0,2.0,1,川田将雅,55,芝1600,良,-13.0,1:31.7,0.0,118.0,3-4-3,33.9-35.2,34.8,540(-4),,,(プリモシーン),3956.0,14,11330.300000000001,944.1916666666667,0.4583333333333333,96.41666666666667,34.775,0.6787878787878788
42,42,2019/05/11,2東京7,晴,11.0,京王杯スプリングC(G2),,15,6.0,11,14.9,7,11,田辺裕信,56,芝1400,良,-20.0,1:19.9,0.5,109.0,14-13,34.2-33.9,33.0,472(-6),,出遅れ,タワーオブロンドン,0.0,15,6132.2,360.7176470588235,0.5058823529411764,92.17647058823529,34.57058823529412,0.6036866359447005
43,43,2019/04/21,3京都2,晴,11.0,読売マイラーズC(G2),,10,6.0,6,1.3,1,1,川田将雅,57,芝1600,良,-17.0,1:32.6,-0.2,114.0,2-2,36.0-32.3,32.2,500(-2),,,(グァンチャーレ),5970.0,16,28913.699999999997,3614.2124999999996,0.0,104.25,34.0125,0.8058252427184466
44,44,2018/05/27,3京都12,晴,10.0,安土城S(OP),,17,1.0,1,1.5,1,2,坂井瑠星,56.5,芝1400,良,-8.0,1:20.7,0.0,112.0,10-11,35.6-33.7,32.9,488(+2),,出遅れ,ダイメイフジ,930.6,1,22113.499999999996,2010.3181818181815,-0.054545454545454536,105.18181818181819,34.05454545454545,0.9294117647058824
45,45,2018/05/13,2東京8,雨,11.0,ヴィクトリアマイル(G1),,18,5.0,10,5.3,3,4,戸崎圭太,55.0,芝1600,稍,-11.0,1:32.4,0.1,113.0,2-2,35.2-34.0,34.0,504(0),,,ジュールポレール,1600.0,2,27011.0,2455.5454545454545,0.07272727272727271,102.63636363636364,35.11818181818182,0.8853503184713376
46,46,2018/04/01,2阪神4,晴,11.0,大阪杯(G1),,16,8.0,15,3.5,1,1,Ｍ．デム,57.0,芝2000,良,-13.0,1:58.2,-0.1,111.0,15-15-1-1,36.5-34.1,34.1,516(-4),,出遅れ,(ペルシアンナイト),12340.2,3,46503.4,4227.581818181819,-0.03636363636363637,101.18181818181819,34.199999999999996,0.9057971014492754
47,47,2018/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,1.0,1,5.1,2.0,3,蛯名正義,56.0,芝1400,良,-20.0,1:19.5,0.0,114.0,16-15,34.2-34.1,32.7,504(-6),,,ムーンクエイク,1518.4,4,18128.1,1294.8642857142856,0.17857142857142858,100.57142857142857,34.27857142857143,0.8260869565217391
48,48,2018/04/22,3京都2,晴,11.0,読売マイラーズC(G2),,14,4.0,5,6.8,4,1,福永祐一,57.0,芝1600,良,-14.0,1:31.3,-0.2,120.0,9-9,33.9-34.1,33.2,482(0),,,(モズアスコット),5999.4,5,24187.9,1727.707142857143,0.15714285714285717,97.57142857142857,34.800000000000004,0.8595505617977528
49,49,2018/04/01,2阪神4,晴,11.0,大阪杯(G1),,16,3.0,5,16.3,6,2,福永祐一,57.0,芝2000,良,-13.0,1:58.3,0.1,110.0,11-10-9-9,36.5-34.1,33.7,482(0),,出遅れ,スワーヴリチャード,4897.2,6,28567.8,2380.65,0.11666666666666668,99.83333333333333,34.50833333333333,0.8481012658227848
50,50,2018/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,5.0,9,21.8,11,7,津村明秀,56.0,芝1400,良,-20.0,1:19.8,0.3,106.0,4-3,34.2-34.1,34.1,492(-6),,,ムーンクエイク,0.0,7,16501.1,611.1518518518518,0.8222222222222223,90.18518518518519,35.59629629629629,0.5669291338582677
51,51,2018/05/13,2東京8,雨,11.0,ヴィクトリアマイル(G1),,18,8.0,16,4.3,1,2,武豊,55.0,芝1600,稍,-11.0,1:32.3,0.0,118.0,13-13,35.2-34.0,32.9,450(-2),,,ジュールポレール,4308.0,8,27531.300000000003,1966.5214285714287,0.15714285714285717,101.78571428571429,34.028571428571425,0.8693693693693694
52,52,2018/03/25,2中京6,晴,11.0,高松宮記念(G1),,18,3.0,6,2.3,1,8,Ｍ．デム,57.0,芝1200,良,5.0,1:08.9,0.4,105.0,17-17,33.3-35.2,33.7,472(-6),,,ファインニードル,0.0,9,46923.99999999999,1804.7692307692305,0.2884615384615385,100.46153846153847,34.86538461538463,0.803030303030303
53,53,2018/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,8.0,17,17.4,7,2,石橋脩,56.0,芝1400,良,-20.0,1:19.5,0.0,112.0,8-8,34.2-34.1,33.4,546(+2),,,ムーンクエイク,2436.8,11,13779.599999999999,810.5647058823529,0.2529411764705883,103.82352941176471,34.688235294117646,0.70995670995671
54,54,2018/05/13,2東京8,雨,11.0,ヴィクトリアマイル(G1),,18,3.0,5,22.7,9,10,和田竜二,55.0,芝1600,稍,-11.0,1:33.1,0.8,105.0,4-4,35.2-34.0,34.5,478(-2),,,ジュールポレール,0.0,12,23009.1,1438.06875,0.53125,100.4375,35.15,0.678714859437751
55,55,2018/03/31,3中山3,晴,11.0,ダービー卿チャレンジ(G3),,16,5.0,9,6.5,4,1,藤岡康太,55.0,芝1600,良,-11.0,1:32.2,-0.1,116.0,8-11-7,35.0-34.8,34.1,522(-4),,,(キャンベルジュニア),3956.7,13,13191.199999999999,732.8444444444444,0.3222222222222222,97.38888888888889,34.56111111111111,0.7366071428571429
56,56,2018/04/22,3京都2,晴,11.0,読売マイラーズC(G2),,14,5.0,7,24.4,7,8,浜中俊,56.0,芝1600,良,-14.0,1:32.5,1.2,105.0,11-10,33.9-34.1,34.3,506(-6),,出遅れ,サングレーザー,0.0,14,17102.6,814.4095238095238,0.33809523809523817,99.38095238095238,34.08095238095238,0.7205882352941176
57,57,2017/10/29,4東京9,雨,11.0,天皇賞(秋)(G1),,18.0,2.0,4,7.7,3,4,シュミノ,58.0,芝2000,不,78.0,2:09.5,1.2,103.0,3-5-5,38.6-38.7,39.5,508(+2),,,キタサンブラック,2300.0,15,41676.8,2778.4533333333334,0.3733333333333333,103.66666666666667,34.52,0.7551020408163265
58,58,2018/04/22,3京都2,晴,11.0,読売マイラーズC(G2),,14,6.0,10,14.2,6,9,秋山真一,56.0,芝1600,良,-14.0,1:32.6,1.3,105.0,11-13,33.9-34.1,34.2,502(+2),,出遅れ,サングレーザー,0.0,16,19576.8,752.9538461538461,0.3192307692307693,101.61538461538461,34.02307692307692,0.7261904761904762
59,59,2017/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,13,4.0,4,3.5,1,9,川田将雅,57,芝1400,重,21.0,1:23.6,0.4,105.0,10-11,36.4-34.2,33.8,524(-1),,,レッドファルクス,0.0,1,42366.299999999996,1842.0130434782607,0.10869565217391304,104.56521739130434,34.06521739130435,0.8584905660377359
60,60,2017/02/26,2中山2,晴,11.0,中山記念(G2),,11.0,7.0,9,15.2,7,3,田辺裕信,58,芝1800,良,-6.0,1:47.8,0.2,105.0,1-1-2-2,37.4-34.6,34.5,498(+4),,,ネオリアリズム,1611.2,2,58301.1,2082.182142857143,0.40714285714285714,102.89285714285714,35.40357142857143,0.7849740932642487
