,index,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金,本番着順,合計賞金,賞金平均,着差平均,ﾀｲﾑ指数平均,上り平均,勝率
187,187,2010/04/04,3中山4,曇,11,ダービー卿チャレンジ(G3),,16,4,8,5.8,4,2,石橋脩,57.0,芝1600,良,-5.0,1:34.5,0.2,100.0,1-1-1,36.3-34.0,34.2,520(-2),,,ショウワモダン,1618.2,18,19189.600000000002,767.5840000000001,0.22,100.16,35.40800000000001,0.7595307917888563
188,188,2009/05/17,2東京8,曇,11.0,ヴィクトリアマイル(G1),,18,3.0,6,1.7,1.0,1,武豊,55.0,芝1600,良,-4.0,1:32.4,-1.2,122.0,5-4,34.7-33.8,33.4,494(0),,,(ブラボーデイジー),9382.2,1,99122.20000000001,5216.957894736843,0.08421052631578947,111.15789473684211,34.32631578947369,0.8854166666666666
189,189,2009/04/05,2阪神4,晴,10.0,産経大阪杯(G2),,12,8.0,11,1.6,1.0,2,四位洋文,59.0,芝2000,良,3.0,1:59.7,0.0,115.0,6-5-4-4,36.0-34.8,34.2,510(-8),,,ドリームジャーニー,2625.2,2,60870.7,3804.41875,0.09375,97.875,34.7625,0.9022222222222223
190,190,2009/05/16,2東京7,曇,11.0,京王杯スプリングC(G2),,18.0,2.0,4,5.0,2.0,3,武豊,57.0,芝1400,良,-9.0,1:20.7,0.1,113.0,12-13,35.1-34.2,33.4,466(-2),,,スズカコーズウェイ,1520.6,3,15781.9,1052.1266666666666,0.2733333333333333,104.8,34.53999999999999,0.8303571428571429
191,191,2009/04/18,2阪神7,晴,10.0,読売マイラーズC(G2),,10,5.0,5,5.8,3.0,2,横山典弘,58.0,芝1600,良,-5.0,1:33.9,0.0,106.0,7-6,36.2-33.7,33.0,470(+10),,,スーパーホーネット,2423.2,4,45740.5,2407.3947368421054,0.42631578947368426,112.94736842105263,34.726315789473674,0.7555555555555555
192,192,2009/05/10,3京都6,晴,10.0,都大路S(OP),,18,1.0,1,11.5,5.0,1,和田竜二,56.0,芝1600,良,-5.0,1:33.0,0.0,111.0,7-3,35.0-34.8,34.0,478(-2),,,(キャプテンベガ),2343.4,5,13657.600000000002,620.8000000000001,0.3227272727272727,97.68181818181819,34.99545454545454,0.7859424920127795
193,193,2009/04/18,2阪神7,晴,10.0,読売マイラーズC(G2),,10,3.0,3,2.4,1.0,1,藤岡佑介,58.0,芝1600,良,-5.0,1:33.9,0.0,106.0,6-6,36.2-33.7,33.0,474(+9),,,(カンパニー),6081.2,7,44409.0,2114.714285714286,0.5571428571428572,107.95238095238095,34.51428571428572,0.6959247648902821
194,194,2008/06/08,3東京6,晴,11.0,安田記念(G1),,18,8.0,16,15.5,5.0,2,ホワイト,58.0,芝1600,良,-3.0,1:33.3,0.6,112.0,2-2,34.6-34.8,34.8,512(+6),,,ウオッカ,4110.4,8,4110.4,2055.2,0.75,106.5,35.75,0.7647058823529411
195,195,2009/05/16,2東京7,曇,11.0,京王杯スプリングC(G2),,18,4.0,8,4.7,1.0,7,田中勝春,57.0,芝1400,良,-9.0,1:20.9,0.3,109.0,12-13,35.1-34.2,33.7,480(+4),,3角不利,スズカコーズウェイ,0.0,9,19856.5,1241.03125,0.5062500000000001,97.8125,35.36875,0.706140350877193
196,196,2009/05/10,3京都6,晴,10.0,都大路S(OP),,18,7.0,13,6.1,3.0,8,津村明秀,58.0,芝1600,良,-5.0,1:33.8,0.8,102.0,11-8,35.0-34.8,34.5,488(-6),,,ライブコンサート,0.0,10,18019.399999999998,621.3586206896551,0.5896551724137932,102.48275862068965,35.35862068965517,0.6083743842364532
197,197,2009/05/16,2東京7,曇,11.0,京王杯スプリングC(G2),,18,1.0,2,6.6,3.0,2,内田博幸,57.0,芝1400,良,-9.0,1:20.6,0.0,113.0,9-9,35.1-34.2,33.5,546(-12),,,スズカコーズウェイ,2441.2,11,23428.5,732.140625,0.3125,104.84375,34.453124999999986,0.7786561264822134
198,198,2009/05/16,2東京7,曇,11.0,京王杯スプリングC(G2),,18,6.0,11,14.3,8.0,1,後藤浩輝,57.0,芝1400,良,-9.0,1:20.6,0.0,112.0,6-7,35.1-34.2,33.7,478(0),,,(トウショウカレッジ),6144.2,12,17081.399999999998,776.4272727272727,0.23181818181818184,98.4090909090909,34.92727272727272,0.7960526315789473
199,199,2009/04/18,2阪神7,晴,10.0,読売マイラーズC(G2),,10,2.0,2,14.8,5.0,5,田中勝春,57.0,芝1600,良,-5.0,1:34.2,0.3,102.0,4-4,36.2-33.7,33.5,456(-14),,,スーパーホーネット,600.0,13,11983.4,855.9571428571428,0.17857142857142858,99.21428571428571,34.82857142857143,0.8072916666666666
200,200,2009/05/16,2東京7,曇,11.0,京王杯スプリングC(G2),,18,4.0,7,8.5,4.0,13,三浦皇成,57.0,芝1400,良,-9.0,1:21.1,0.5,108.0,15-16,35.1-34.2,33.7,494(-6),,直線不利,スズカコーズウェイ,0.0,14,15892.999999999998,588.6296296296296,0.4,105.5925925925926,34.781481481481485,0.6928746928746928
201,201,2009/03/29,2中京6,晴,11.0,高松宮記念(G1),,18,7.0,13,7.6,3.0,1,藤田伸二,57.0,芝1200,良,4.0,1:08.0,-0.1,116.0,1-1,33.1-34.9,34.9,468(0),,,(スリープレスナイト),9899.0,15,38399.4,1669.5391304347827,0.42608695652173906,103.6086956521739,35.31304347826087,0.7091988130563798
202,202,2009/02/01,1東京2,晴,11.0,根岸S(G3),,16,5.0,10,24.5,10.0,15,福永祐一,58.0,ダ1400,重,-10.0,1:24.5,2.4,90.0,8-8,34.1-35.9,37.6,512(-16),,,フェラーリピサ,0.0,16,15157.599999999999,688.9818181818181,0.5818181818181819,96.36363636363636,35.11818181818182,0.7114285714285714
203,203,2009/05/10,3京都6,晴,10.0,都大路S(OP),,18,2.0,3,32.0,10.0,4,木村健,57.0,芝1600,良,-5.0,1:33.3,0.3,105.0,1-1,35.0-34.8,35.1,506(-12),,,ライブコンサート,350.0,17,24220.5,1100.9318181818182,0.7590909090909093,105.95454545454545,36.199999999999996,0.5448504983388704
204,204,2009/05/03,1新潟2,曇,10.0,谷川岳S(OP),,16,5.0,10,3.8,1.0,1,石橋脩,55.0,芝1400,良,2.0,1:21.0,-0.2,104.0,3-2,33.8-35.2,34.8,522(+6),,,(ゲイルスパーキー),2344.1,18,8332.599999999999,757.5090909090908,0.3545454545454545,98.36363636363636,35.43636363636364,0.710691823899371
205,205,2008/05/18,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,5.0,9,2.1,1.0,2,武豊,55.0,芝1600,良,1.0,1:33.8,0.1,118.0,10-9,35.7-33.7,33.2,478(0),,,エイジアンウインズ,3712.8,1,56800.2,4057.157142857143,0.1928571428571429,109.28571428571429,34.32857142857143,0.855072463768116
206,206,2008/04/19,2阪神7,晴,11.0,読売マイラーズC(G2),,15,4.0,6,6.6,3.0,3,福永祐一,58.0,芝1600,良,6.0,1:33.7,0.1,124.0,10-10,35.5-34.8,34.0,460(-4),,,カンパニー,1516.4,3,26343.9,1386.521052631579,0.3421052631578947,109.78947368421052,34.61052631578947,0.7789473684210526
207,207,2008/03/02,2中山2,晴,11.0,中山記念(G2),,16,3.0,5,3.1,1.0,3,後藤浩輝,58.0,芝1800,良,-2.0,1:47.8,0.5,111.0,10-10-12-8,36.1-35.3,34.1,494(+4),,,カンパニー,1617.8,4,29188.6,1716.9764705882353,0.31176470588235294,112.0,34.55882352941176,0.8221343873517787
208,208,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17,7.0,13,1.5,1.0,3,武豊,58.0,芝1400,良,-5.0,1:21.1,0.3,118.0,13-15,34.7-34.6,32.9,468(0),,,スーパーホーネット,1517.6,5,40328.20000000001,2016.4100000000005,0.07499999999999997,114.05,34.125,0.8686868686868687
209,209,2008/05/28,浦和,曇,10.0,さきたま杯(G3),,12,6.0,7,2.2,1.0,9,藤田伸二,58.0,ダ1400,良,-11.0,1:27.7,1.8,93.0,10-9-7-12,36.2-37.0,38.4,513(+3),,,リミットレスビッド,0.0,6,23870.5,1591.3666666666666,0.4799999999999999,108.4,36.00000000000001,0.6954314720812182
210,210,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17.0,3.0,6,25.7,6.0,2,勝浦正樹,55.0,芝1400,良,-5.0,1:21.1,0.3,116.0,10-10,34.7-34.6,33.2,434(+10),,,スーパーホーネット,2435.2,7,24387.7,1161.3190476190478,0.3857142857142857,102.71428571428571,35.133333333333326,0.7586206896551724
211,211,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17,6.0,12,5.9,2.0,1,藤岡佑介,58.0,芝1400,良,-5.0,1:20.8,-0.3,119.0,9-7,34.7-34.6,33.0,462(-6),,,(キストゥヘヴン),6123.2,8,27600.2,1623.5411764705882,0.6411764705882353,107.23529411764706,34.623529411764714,0.6551724137931034
212,212,2008/04/26,3京都1,曇,11.0,オーストラリアT(OP),,15,4.0,6,3.1,1.0,1,武豊,56.0,芝1800,良,-9.0,1:47.4,0.0,98.0,7-8,35.1-34.2,33.4,476(0),,,(サクラメガワンダー),2444.1,9,8596.2,781.4727272727273,0.1636363636363637,100.0909090909091,34.300000000000004,0.7986111111111112
213,213,2008/04/19,2阪神7,晴,11.0,読売マイラーズC(G2),,15,8.0,15,6.0,2.0,14,武豊,58.0,芝1600,良,6.0,1:35.0,1.4,110.0,15-15,35.5-34.8,34.3,426(+10),,出遅れ,カンパニー,0.0,10,18804.6,1567.05,0.4083333333333332,102.75,34.3,0.7303370786516854
214,214,2008/04/19,2阪神7,晴,11.0,読売マイラーズC(G2),,15,3.0,5,13.4,6.0,4,藤岡佑介,57.0,芝1600,良,6.0,1:33.9,0.3,120.0,7-6,35.5-34.8,34.5,514(-10),,,カンパニー,900.0,11,9840.2,894.5636363636364,0.7090909090909091,106.0909090909091,35.1090909090909,0.6470588235294118
215,215,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17,2.0,3,8.9,3.0,10,藤田伸二,57.0,芝1400,良,-5.0,1:21.7,0.9,106.0,7-7,34.7-34.6,33.9,486(-2),,,スーパーホーネット,0.0,12,11637.3,727.33125,0.39375000000000004,103.5625,34.756249999999994,0.7041666666666667
216,216,2008/05/18,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,2.0,4,14.5,6.0,7,安藤勝己,55.0,芝1600,良,1.0,1:34.5,0.8,107.0,4-4,35.7-33.7,34.3,482(+6),,直線不利,エイジアンウインズ,0.0,13,16350.300000000001,1090.02,0.4133333333333334,108.26666666666667,34.53333333333333,0.7111111111111111
217,217,2006/06/04,3東京6,晴,11.0,安田記念(G1),,18,2.0,4,6.4,3.0,1,プレブル,58.0,芝1600,良,-5.0,1:32.6,-0.4,125.0,10-9,34.8-34.5,33.8,538(-7),,,(アサクサデンエン),10378.0,14,10378.0,5189.0,0.6499999999999999,112.5,34.55,0.6176470588235294
218,218,2008/05/18,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,3.0,5,42.5,9.0,6,内田博幸,55.0,芝1600,良,1.0,1:34.5,0.8,106.0,1-1,35.7-33.7,34.5,476(+4),,,エイジアンウインズ,0.0,15,15813.3,930.1941176470588,0.8294117647058825,97.58823529411765,35.08823529411764,0.5487804878048781
219,219,2008/05/18,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,7.0,13,6.1,2.0,5,吉田隼人,55.0,芝1600,良,1.0,1:34.4,0.7,108.0,3-3,35.7-33.7,34.3,456(+10),,,エイジアンウインズ,900.0,16,11802.500000000002,843.0357142857144,0.37857142857142856,102.85714285714286,34.70714285714286,0.795
220,220,2007/06/03,3東京6,晴,11.0,安田記念(G1),,18,2.0,4,15.3,7.0,7,サンマル,58.0,芝1600,良,-9.0,1:32.8,0.5,111.0,8-8,34.1-34.8,34.5,486(+8),,,ダイワメジャー,0.0,17,0.0,0.0,1.45,102.0,35.3,0.35294117647058826
221,221,2008/05/17,2東京7,曇,11.0,京王杯スプリングC(G2),,17,8.0,16,32.5,7.0,4,内田博幸,57.0,芝1400,良,-5.0,1:21.2,0.4,112.0,4-4,34.7-34.6,33.6,514(-6),,,スーパーホーネット,900.0,18,15454.400000000001,909.0823529411765,0.45294117647058824,104.23529411764706,35.364705882352936,0.7254901960784313
222,222,2006/12/24,5中山8,晴,9.0,有馬記念(G1),,14,4.0,5,15.1,3.0,3,安藤勝己,57.0,芝2500,良,-7.0,2:32.5,0.6,113.0,2-2-2-2,30.0-35.4,35.3,532(+6),,,ディープインパクト,4543.2,1,57726.600000000006,6414.0666666666675,0.30000000000000004,114.55555555555556,35.22222222222222,0.9291338582677166
223,223,2007/04/14,2阪神7,晴,11.0,読売マイラーズC(G2),,15,6.0,11,25.5,9.0,1,藤田伸二,58.0,芝1600,良,-9.0,1:32.2,-0.2,121.0,1-1,34.9-34.0,34.0,502(-4),,,(スイープトウショウ),6126.0,2,23870.5,2387.05,0.21999999999999997,110.3,35.9,0.8110236220472441
224,224,2007/05/13,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,8.0,17,16.2,5.0,5,安藤勝己,55.0,芝1600,良,-10.0,1:32.8,0.3,121.0,11-14,34.8-34.3,32.9,478(+4),,,コイウタ,900.0,3,12961.100000000002,1620.1375000000003,0.11249999999999999,111.0,34.3375,0.8378378378378378
225,225,2007/05/13,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18,7.0,14,9.7,3.0,7,武豊,55.0,芝1600,良,-10.0,1:32.8,0.3,119.0,9-8,34.8-34.3,33.4,450(-8),,出遅れ,コイウタ,0.0,4,23805.100000000002,2380.51,0.24,110.4,34.7,0.8544303797468354
226,226,2007/03/25,1中京8,晴,11.0,高松宮記念(G1),,18,4.0,8,4.5,1.0,1,武豊,57.0,芝1200,重,18.0,1:08.9,-0.4,122.0,7-5,33.8-35.1,34.6,464(+2),,,(ペールギュント),9894.8,5,24042.199999999997,1849.3999999999999,-0.02307692307692309,113.3076923076923,34.207692307692305,0.8907103825136612
227,227,2007/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,4.0,8,7.8,5.0,1,福永祐一,57.0,芝1400,良,-10.0,1:20.0,0.0,119.0,9-9,34.1-34.7,34.0,458(-8),,,(シンボリエスケープ),6130.2,6,18736.7,1441.2846153846153,0.29999999999999993,108.38461538461539,34.70769230769231,0.7736842105263158
228,228,2007/05/13,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18.0,4.0,8,27.3,7.0,4,横山典弘,55.0,芝1600,良,-10.0,1:32.8,0.3,113.0,2-2,34.8-34.3,34.1,426(-4),,,コイウタ,1400.0,8,19146.3,1367.5928571428572,0.2857142857142857,99.07142857142857,35.53571428571429,0.7899543378995434
229,229,2006/06/04,3東京6,晴,11.0,安田記念(G1),,18,8.0,16,21.6,8.0,3,ビードマ,58.0,芝1600,良,-5.0,1:33.0,0.4,120.0,13-12,34.8-34.5,34.0,472(-11),,,ブリッシュラック,2554.0,9,2554.0,1277.0,0.55,116.5,34.15,0.7058823529411765
230,230,2007/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,3.0,6,7.1,4.0,4,柴田善臣,57.0,芝1400,良,-10.0,1:20.1,0.1,114.0,1-1,34.1-34.7,34.8,512(+6),,,エイシンドーバー,900.0,10,18750.399999999998,1339.3142857142855,0.45000000000000007,108.42857142857143,35.278571428571425,0.7259615384615384
231,231,2007/05/06,3京都6,雨,11.0,都大路S(OP),,15,6.0,11,3.2,1.0,1,藤岡佑介,55.0,芝1600,重,27.0,1:36.4,-0.2,108.0,7-6,35.1-37.2,36.6,464(0),,,(マイネルハーティー),2438.5,11,7840.1,712.7363636363636,0.9636363636363636,102.72727272727273,35.1,0.5125
232,232,2007/04/14,2阪神7,晴,11.0,読売マイラーズC(G2),,15,1.0,1,7.2,3.0,5,岩田康誠,57.0,芝1600,良,-9.0,1:33.1,0.9,115.0,3-4,34.9-34.0,34.0,474(-2),,,コンゴウリキシオー,600.0,13,9931.7,993.1700000000001,0.59,106.3,34.77,0.6506849315068494
233,233,2007/05/13,2東京8,晴,11.0,ヴィクトリアマイル(G1),,18.0,1.0,2,10.1,4.0,6,岩田康誠,55.0,芝1600,良,-10.0,1:32.8,0.3,117.0,8-8,34.8-34.3,33.5,444(+8),,,コイウタ,0.0,14,16202.1,1350.175,0.225,112.83333333333333,34.291666666666664,0.7687861271676301
234,234,2006/06/04,3東京6,晴,11.0,安田記念(G1),,18,5.0,10,84.6,15.0,15,ダン,58.0,芝1600,良,-5.0,1:34.2,1.6,102.0,8-9,34.8-34.5,35.4,518(-4),,,ブリッシュラック,0.0,15,0.0,0.0,1.3,104.5,35.099999999999994,0.17647058823529413
235,235,2007/04/14,2阪神7,晴,11.0,読売マイラーズC(G2),,15,3.0,4,3.9,1.0,11,横山典弘,57.0,芝1600,良,-9.0,1:33.8,1.6,111.0,12-13,34.9-34.0,33.8,462(-18),,,コンゴウリキシオー,0.0,16,16641.0,1512.8181818181818,0.3454545454545455,110.45454545454545,34.80909090909091,0.7770700636942676
236,236,2007/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,8.0,17,20.6,9.0,2,蛯名正義,57.0,芝1400,良,-10.0,1:20.0,0.0,119.0,11-9,34.1-34.7,34.0,478(-4),,出遅れ,エイシンドーバー,2437.2,17,8995.6,749.6333333333333,0.425,107.75,34.69166666666666,0.6853932584269663
237,237,2007/05/12,2東京7,晴,11.0,京王杯スプリングC(G2),,18,6.0,11,7.1,3.0,3,後藤浩輝,58.0,芝1400,良,-10.0,1:20.1,0.1,114.0,2-2,34.1-34.7,34.6,470(-4),,,エイシンドーバー,1518.6,18,21675.600000000002,1667.3538461538462,0.6461538461538462,106.92307692307692,35.330769230769235,0.5951219512195122
238,238,2006/04/15,2阪神7,雨,11.0,読売マイラーズC(G2),,11,8.0,11,1.8,1.0,1,安藤勝己,58.0,芝1600,稍,18.0,1:36.2,-0.1,110.0,4-2-3,36.7-34.9,34.7,530(-4),,,(ダンスインザムード),6078.4,4,10205.2,3401.7333333333336,0.4000000000000001,111.0,35.266666666666666,0.8947368421052632
239,239,2006/05/14,2東京8,曇,11.0,ヴィクトリアマイル(G1),,18,1.0,1,3.9,2.0,1,北村宏司,55.0,芝1600,稍,1.0,1:34.0,-0.2,116.0,5-6,35.4-34.3,33.8,470(-4),,,(エアメサイア),9378.0,5,12800.4,4266.8,0.19999999999999998,114.0,34.199999999999996,0.8863636363636364
240,240,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,5.0,7,9.4,5.0,2,横山典弘,57.0,芝1400,稍,0.0,1:22.1,0.3,107.0,13-10,35.2-34.6,34.0,460(0),,,オレハマッテルゼ,2429.6,6,7740.3,1290.05,0.2166666666666667,114.16666666666667,34.75,0.7906976744186046
241,241,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,6.0,9,2.7,1.0,6,武豊,58.0,芝1400,稍,0.0,1:22.5,0.7,101.0,10-10,35.2-34.6,34.5,524(-2),,,オレハマッテルゼ,0.0,7,7524.4,1504.8799999999999,0.42000000000000004,104.8,34.4,0.76
242,242,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,3.0,3,7.8,4.0,5,佐藤哲三,57.0,芝1400,稍,0.0,1:22.3,0.5,105.0,11-12,35.2-34.6,34.1,462(-2),,,オレハマッテルゼ,600.0,8,8442.9,1206.1285714285714,0.5142857142857143,110.42857142857143,34.78571428571429,0.7604166666666666
243,243,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,3.0,4,5.0,2.0,3,勝浦正樹,58.0,芝1400,稍,0.0,1:22.3,0.5,105.0,14-14,35.2-34.6,34.0,480(-4),,,オレハマッテルゼ,1514.8,9,1924.8,641.6,0.6666666666666666,113.33333333333333,33.800000000000004,0.6888888888888889
244,244,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,7.0,12,5.3,3.0,1,柴田善臣,59.0,芝1400,稍,0.0,1:21.8,-0.3,106.0,1-1,35.2-34.6,34.6,472(+2),,,(インセンティブガイ),6103.6,10,18607.0,3101.1666666666665,0.3,109.66666666666667,34.96666666666667,0.7802197802197802
245,245,2006/04/02,2阪神4,雨,11.0,産経大阪杯(G2),,12,5.0,5,7.7,3.0,1,福永祐一,57.0,芝2000,重,28.0,2:04.5,-0.1,107.0,9-9-10-8,36.9-37.8,36.8,458(0),,,(マッキーマックス),6486.8,11,7446.8,2482.266666666667,0.7333333333333334,107.66666666666667,35.86666666666667,0.6666666666666666
246,246,2006/05/06,1新潟3,晴,11.0,新潟大賞典(G3),,16,5.0,10,5.2,2.0,5,藤岡佑介,55.0,芝2000,良,4.0,1:59.6,0.5,109.0,3-3,36.1-35.0,35.1,448(-4),,,オースミグラスワン,410.0,12,4506.3,751.0500000000001,0.35000000000000003,104.16666666666667,35.13333333333333,0.6470588235294118
247,247,2006/02/26,2中山2,雨,11.0,中山記念(G2),,12,5.0,5,6.1,3.0,11,ペリエ,59.0,芝1800,重,15.0,1:50.8,1.9,99.0,9-11-11-12,37.1-35.6,36.5,492(0),,出遅れ,バランスオブゲーム,0.0,13,0.0,0.0,1.65,101.0,35.95,0.21428571428571427
248,248,2006/02/19,1東京8,曇,11.0,フェブラリーS(G1),,16,5.0,10,23.0,9.0,15,福永祐一,57.0,ダ1600,良,7.0,1:38.8,3.9,100.0,1-1,33.9-37.5,41.4,496(-4),,,カネヒキリ,0.0,14,0.0,0.0,2.033333333333333,106.0,38.266666666666666,0.2978723404255319
249,249,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,5.0,8,24.4,7.0,8,江田照男,57.0,芝1400,稍,0.0,1:22.6,0.8,100.0,11-12,35.2-34.6,34.4,500(0),,,オレハマッテルゼ,0.0,16,4765.2,953.04,0.68,102.2,34.96,0.5277777777777778
250,250,2006/02/26,2中山2,雨,11.0,中山記念(G2),,12,5.0,6,15.4,6.0,1,田中勝春,59.0,芝1800,重,15.0,1:48.9,-0.8,117.0,1-1-1-1,37.1-35.6,35.6,484(-4),,,(ダイワメジャー),6493.8,17,6493.8,2164.6,0.9666666666666667,106.66666666666667,36.666666666666664,0.3953488372093023
251,251,2006/05/13,2東京7,雨,11.0,京王杯スプリングC(G2),,14,4.0,5,33.7,9.0,7,四位洋文,57.0,芝1400,稍,0.0,1:22.6,0.8,95.0,2-2,35.2-34.6,35.1,492(+4),,,オレハマッテルゼ,0.0,18,410.0,82.0,1.3,94.0,36.24,0.29850746268656714
